"","date","FunSys_item","H11","H2","H5","H8","AP1","DISK11","DISK12","End_Face","HP1","HPCLR_1","HPCLR_2","HPCLR_3","L","L1","L2","L2oo3","MBH40GD010","R","T1","T3","id"
"1",2007-07-01 00:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,NA,NA,NA,NA,29.6,NA,NA,1
"2",2007-07-01 00:00:00,22,82.7,71.3,70.6,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3",2007-07-01 00:00:00,40,NA,NA,NA,NA,93.1,445.4,445.3,371.6,341.9,340.1,339.9,340,NA,13.4,13.4,13.4,29.6,NA,NA,NA,1
"4",2007-07-01 00:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5,115.8,1
"5",2007-07-01 01:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1,NA,NA,NA,NA,29.3,NA,NA,2
"6",2007-07-01 01:00:00,22,81.3,70.5,70,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"7",2007-07-01 01:00:00,40,NA,NA,NA,NA,88,443.2,443.1,369.8,324.9,340.1,339.9,340,NA,12.9,12.9,12.9,29.7,NA,NA,NA,2
"8",2007-07-01 01:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.2,114.5,2
"9",2007-07-01 02:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4,NA,NA,NA,NA,29.2,NA,NA,3
"10",2007-07-01 02:00:00,22,80.8,70.2,69.7,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"11",2007-07-01 02:00:00,40,NA,NA,NA,NA,86.8,442.9,442.8,369.4,319.9,340.1,339.9,340,NA,12.8,12.8,12.8,29.8,NA,NA,NA,3
"12",2007-07-01 02:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.4,113.7,3
"13",2007-07-01 03:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2,NA,NA,NA,NA,29.1,NA,NA,4
"14",2007-07-01 03:00:00,22,79.8,69.8,69.3,76.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"15",2007-07-01 03:00:00,40,NA,NA,NA,NA,83.7,442,441.9,368.9,308.9,340.1,340,340,NA,12.6,12.6,12.6,29.9,NA,NA,NA,4
"16",2007-07-01 03:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.1,113.4,4
"17",2007-07-01 04:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,28.6,NA,NA,5
"18",2007-07-01 04:00:00,22,78.3,69.1,68.6,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"19",2007-07-01 04:00:00,40,NA,NA,NA,NA,81.1,440.8,440.7,368.1,301.4,340.1,339.9,340,NA,12.4,12.4,12.4,29.6,NA,NA,NA,5
"20",2007-07-01 04:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.9,112.3,5
"21",2007-07-01 05:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1,NA,NA,NA,NA,28.2,NA,NA,6
"22",2007-07-01 05:00:00,22,77.9,68.9,68.4,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23",2007-07-01 05:00:00,40,NA,NA,NA,NA,81.2,440.9,440.8,368.2,301.1,340.2,339.9,340,NA,12.4,12.4,12.4,29.1,NA,NA,NA,6
"24",2007-07-01 05:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.2,111.6,6
"25",2007-07-01 06:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5,NA,NA,NA,NA,27.9,NA,NA,7
"26",2007-07-01 06:00:00,22,77.8,68.9,68.3,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"27",2007-07-01 06:00:00,40,NA,NA,NA,NA,81.1,440.9,440.8,368.2,301.6,340.2,339.9,340,NA,12.4,12.4,12.4,28.5,NA,NA,NA,7
"28",2007-07-01 06:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.8,111.2,7
"29",2007-07-01 07:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,27.8,NA,NA,8
"30",2007-07-01 07:00:00,22,77.9,68.9,68.3,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"31",2007-07-01 07:00:00,40,NA,NA,NA,NA,81.4,441.3,441.2,368.2,302.4,340.2,339.9,340,NA,12.4,12.4,12.4,28.5,NA,NA,NA,8
"32",2007-07-01 07:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5,110.8,8
"33",2007-07-01 08:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1,NA,NA,NA,NA,27.9,NA,NA,9
"34",2007-07-01 08:00:00,22,79.2,69.4,68.6,75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"35",2007-07-01 08:00:00,40,NA,NA,NA,NA,85.8,442.4,442.4,369,317.5,340.2,339.9,340,NA,12.7,12.7,12.7,28.8,NA,NA,NA,9
"36",2007-07-01 08:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,111.3,9
"37",2007-07-01 09:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4,NA,NA,NA,NA,28,NA,NA,10
"38",2007-07-01 09:00:00,22,82.6,70.9,70.1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"39",2007-07-01 09:00:00,40,NA,NA,NA,NA,96.6,447.2,447.1,373.1,354.7,340.1,339.9,340,NA,13.6,13.6,13.6,29.1,NA,NA,NA,10
"40",2007-07-01 09:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.7,113.9,10
"41",2007-07-01 10:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9,NA,NA,NA,NA,29.5,NA,NA,11
"42",2007-07-01 10:00:00,22,83.6,71.5,70.8,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"43",2007-07-01 10:00:00,40,NA,NA,NA,NA,98.2,449,449,375.1,358.3,340.2,340,340,NA,13.8,13.8,13.8,29.6,NA,NA,NA,11
"44",2007-07-01 10:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,116.2,11
"45",2007-07-01 11:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,30.2,NA,NA,12
"46",2007-07-01 11:00:00,22,82.3,70.9,70.3,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"47",2007-07-01 11:00:00,40,NA,NA,NA,NA,93.9,446.1,446,372.1,345.2,340.2,339.9,340,NA,13.4,13.4,13.4,30.2,NA,NA,NA,12
"48",2007-07-01 11:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.2,116.4,12
"49",2007-07-01 12:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,NA,NA,NA,NA,30.3,NA,NA,13
"50",2007-07-01 12:00:00,22,82.7,71.1,70.5,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"51",2007-07-01 12:00:00,40,NA,NA,NA,NA,95.2,446.7,446.5,372.5,350.9,340.2,339.9,340,NA,13.6,13.6,13.5,30.3,NA,NA,NA,13
"52",2007-07-01 12:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.3,116.6,13
"53",2007-07-01 13:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,NA,NA,NA,NA,30.4,NA,NA,14
"54",2007-07-01 13:00:00,22,82.9,71.2,70.6,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"55",2007-07-01 13:00:00,40,NA,NA,NA,NA,95.8,446.7,446.6,372.6,352.8,340.1,339.9,340,NA,13.6,13.6,13.6,30.2,NA,NA,NA,14
"56",2007-07-01 13:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.2,116.5,14
"57",2007-07-01 14:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3,NA,NA,NA,NA,30.3,NA,NA,15
"58",2007-07-01 14:00:00,22,82.5,71.1,70.5,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"59",2007-07-01 14:00:00,40,NA,NA,NA,NA,94.1,446,445.9,372,346.8,340.1,339.9,340,NA,13.5,13.5,13.5,29.7,NA,NA,NA,15
"60",2007-07-01 14:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.3,116.5,15
"61",2007-07-01 15:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5,NA,NA,NA,NA,30,NA,NA,16
"62",2007-07-01 15:00:00,22,82.1,70.9,70.4,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"63",2007-07-01 15:00:00,40,NA,NA,NA,NA,93.1,445.4,445.3,371.5,343.1,340.1,339.9,340,NA,13.4,13.4,13.4,29.1,NA,NA,NA,16
"64",2007-07-01 15:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,116.3,16
"65",2007-07-01 16:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,NA,NA,NA,NA,29.6,NA,NA,17
"66",2007-07-01 16:00:00,22,81.5,70.6,70,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"67",2007-07-01 16:00:00,40,NA,NA,NA,NA,90.7,444.7,444.6,370.9,334.6,340.1,340,340,NA,13.2,13.2,13.1,28.9,NA,NA,NA,17
"68",2007-07-01 16:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,115.2,17
"69",2007-07-01 17:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9,NA,NA,NA,NA,29.3,NA,NA,18
"70",2007-07-01 17:00:00,22,81.4,70.5,69.9,78.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"71",2007-07-01 17:00:00,40,NA,NA,NA,NA,90.3,444.6,444.5,370.8,333.3,340.1,339.9,340,NA,13.1,13.1,13.1,29.1,NA,NA,NA,18
"72",2007-07-01 17:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.8,115.1,18
"73",2007-07-01 18:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6,NA,NA,NA,NA,29.2,NA,NA,19
"74",2007-07-01 18:00:00,22,81.5,70.4,69.8,78.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"75",2007-07-01 18:00:00,40,NA,NA,NA,NA,91.1,444.5,444.4,370.7,335.9,340.1,339.9,340,NA,13.2,13.2,13.2,29.2,NA,NA,NA,19
"76",2007-07-01 18:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5,114.8,19
"77",2007-07-01 19:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,NA,NA,NA,NA,29.5,NA,NA,20
"78",2007-07-01 19:00:00,22,83.6,71.4,70.7,80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"79",2007-07-01 19:00:00,40,NA,NA,NA,NA,98.7,448.2,448.2,374.2,359.6,340.1,339.9,340,NA,13.8,13.8,13.8,29.2,NA,NA,NA,20
"80",2007-07-01 19:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.7,116,20
"81",2007-07-01 20:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7,NA,NA,NA,NA,30.3,NA,NA,21
"82",2007-07-01 20:00:00,22,84.6,71.9,71.2,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"83",2007-07-01 20:00:00,40,NA,NA,NA,NA,102.3,450.5,450.5,376.7,371.5,340.2,340,340.1,NA,14.1,14.1,14.1,29.2,NA,NA,NA,21
"84",2007-07-01 20:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,117.3,21
"85",2007-07-01 21:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,NA,NA,NA,NA,30.8,NA,NA,22
"86",2007-07-01 21:00:00,22,84.5,71.9,71.3,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"87",2007-07-01 21:00:00,40,NA,NA,NA,NA,102.7,451.1,451,377.3,372.5,340.2,340,340.1,NA,14.2,14.2,14.1,29.1,NA,NA,NA,22
"88",2007-07-01 21:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.1,117.2,22
"89",2007-07-01 22:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,NA,NA,NA,NA,31.5,NA,NA,23
"90",2007-07-01 22:00:00,22,82.5,71,70.5,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"91",2007-07-01 22:00:00,40,NA,NA,NA,NA,94.8,446.8,446.6,372.6,348.7,340.1,339.9,340,NA,13.5,13.5,13.5,29,NA,NA,NA,23
"92",2007-07-01 22:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,116.2,23
"93",2007-07-01 23:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,NA,NA,NA,NA,30.4,NA,NA,24
"94",2007-07-01 23:00:00,22,81.5,70.5,70,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"95",2007-07-01 23:00:00,40,NA,NA,NA,NA,91.6,444.7,444.6,370.5,340.8,340.1,339.9,340,NA,13.2,13.2,13.2,28.8,NA,NA,NA,24
"96",2007-07-01 23:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5,114.7,24
"97",2007-07-02 00:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1,NA,NA,NA,NA,29.6,NA,NA,25
"98",2007-07-02 00:00:00,22,79.2,69.4,69,76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"99",2007-07-02 00:00:00,40,NA,NA,NA,NA,83.5,441.9,441.7,368.3,310.3,340.1,339.9,340,NA,12.6,12.6,12.6,28.6,NA,NA,NA,25
"100",2007-07-02 00:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.7,113.1,25
"101",2007-07-02 01:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,NA,NA,NA,NA,28.8,NA,NA,26
"102",2007-07-02 01:00:00,22,77.5,68.6,68.2,74.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"103",2007-07-02 01:00:00,40,NA,NA,NA,NA,80.3,440.5,440.4,367.5,299.5,340.1,339.9,340,NA,12.3,12.3,12.3,28.4,NA,NA,NA,26
"104",2007-07-02 01:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.1,111.5,26
"105",2007-07-02 02:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7,NA,NA,NA,NA,28.4,NA,NA,27
"106",2007-07-02 02:00:00,22,76.1,68.1,67.8,73.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"107",2007-07-02 02:00:00,40,NA,NA,NA,NA,77.4,439.7,439.6,367.1,288.9,340.1,339.9,340,NA,12.1,12.1,12.1,28,NA,NA,NA,27
"108",2007-07-02 02:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.2,110.6,27
"109",2007-07-02 03:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,NA,NA,NA,NA,27.8,NA,NA,28
"110",2007-07-02 03:00:00,22,75.6,67.8,67.6,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"111",2007-07-02 03:00:00,40,NA,NA,NA,NA,76.5,439.7,439.6,366.9,286.2,340.2,339.9,340,NA,12,12,12,27.8,NA,NA,NA,28
"112",2007-07-02 03:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.3,109.7,28
"113",2007-07-02 04:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3,NA,NA,NA,NA,27.3,NA,NA,29
"114",2007-07-02 04:00:00,22,75.5,67.8,67.5,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
"115",2007-07-02 04:00:00,40,NA,NA,NA,NA,76.4,439.7,439.6,366.8,285.7,340.2,339.9,340,NA,12,12,12,27.8,NA,NA,NA,29
"116",2007-07-02 04:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.7,109.1,29
"117",2007-07-02 05:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1,NA,NA,NA,NA,27.2,NA,NA,30
"118",2007-07-02 05:00:00,22,75.5,67.7,67.5,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"119",2007-07-02 05:00:00,40,NA,NA,NA,NA,76.7,439.7,439.7,366.8,286.7,340.2,339.9,340,NA,12,12,12,27.8,NA,NA,NA,30
"120",2007-07-02 05:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.2,108.5,30
"121",2007-07-02 06:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,26.8,NA,NA,31
"122",2007-07-02 06:00:00,22,77.3,68.4,67.8,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"123",2007-07-02 06:00:00,40,NA,NA,NA,NA,81,440.6,440.5,367.4,301.9,340.2,340,340,NA,12.3,12.3,12.3,27.8,NA,NA,NA,31
"124",2007-07-02 06:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.8,108.2,31
"125",2007-07-02 07:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,NA,NA,NA,NA,27.2,NA,NA,32
"126",2007-07-02 07:00:00,22,78.2,68.8,68.2,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"127",2007-07-02 07:00:00,40,NA,NA,NA,NA,82.7,441.5,441.4,367.9,308.2,340.2,339.9,340,NA,12.5,12.5,12.5,27.8,NA,NA,NA,32
"128",2007-07-02 07:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.3,108.7,32
"129",2007-07-02 08:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9,NA,NA,NA,NA,27.2,NA,NA,33
"130",2007-07-02 08:00:00,22,80.7,69.9,69.1,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
"131",2007-07-02 08:00:00,40,NA,NA,NA,NA,90.7,444.1,444.1,369.7,336,340.1,339.9,340,NA,13.1,13.1,13.1,27.8,NA,NA,NA,33
"132",2007-07-02 08:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1,110.4,33
"133",2007-07-02 09:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5,NA,NA,NA,NA,27.8,NA,NA,34
"134",2007-07-02 09:00:00,22,81.5,70.4,69.5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"135",2007-07-02 09:00:00,40,NA,NA,NA,NA,92,445.2,445.1,370.5,342.1,340.1,339.9,340,NA,13.2,13.2,13.2,28.1,NA,NA,NA,34
"136",2007-07-02 09:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.4,112.6,34
"137",2007-07-02 10:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,NA,NA,NA,NA,28.5,NA,NA,35
"138",2007-07-02 10:00:00,22,82.6,70.9,70.1,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"139",2007-07-02 10:00:00,40,NA,NA,NA,NA,95.3,447.2,447.1,372.7,352,340.1,339.9,340,NA,13.6,13.6,13.6,28.9,NA,NA,NA,35
"140",2007-07-02 10:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.3,114.5,35
"141",2007-07-02 11:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1,NA,NA,NA,NA,29.7,NA,NA,36
"142",2007-07-02 11:00:00,22,82.6,71,70.4,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"143",2007-07-02 11:00:00,40,NA,NA,NA,NA,94,447.1,447,372.8,345.5,340.2,340,340,NA,13.5,13.5,13.5,29.7,NA,NA,NA,36
"144",2007-07-02 11:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,116,36
"145",2007-07-02 12:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,NA,NA,NA,NA,29.7,NA,NA,37
"146",2007-07-02 12:00:00,22,80.8,70.1,69.6,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"147",2007-07-02 12:00:00,40,NA,NA,NA,NA,87.5,444.3,444.2,370.4,323.8,340.2,340,340,NA,12.9,12.9,12.9,30.7,NA,NA,NA,37
"148",2007-07-02 12:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.8,115,37
"149",2007-07-02 13:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,NA,NA,NA,NA,29.4,NA,NA,38
"150",2007-07-02 13:00:00,22,81,70.1,69.4,77.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"151",2007-07-02 13:00:00,40,NA,NA,NA,NA,88.8,444.6,444.5,370.6,330.6,340.1,339.9,340,NA,13,13,12.9,31.5,NA,NA,NA,38
"152",2007-07-02 13:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.3,114.6,38
"153",2007-07-02 14:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,29.5,NA,NA,39
"154",2007-07-02 14:00:00,22,83.7,71.5,70.7,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"155",2007-07-02 14:00:00,40,NA,NA,NA,NA,97.4,449.1,449.1,374.9,357.4,340.1,339.9,340,NA,13.8,13.8,13.8,31.9,NA,NA,NA,39
"156",2007-07-02 14:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.5,116.7,39
"157",2007-07-02 15:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,NA,NA,NA,NA,30.8,NA,NA,40
"158",2007-07-02 15:00:00,22,84.3,71.8,71.2,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"159",2007-07-02 15:00:00,40,NA,NA,NA,NA,98.5,450,450,376.1,359.7,340.1,340,340,NA,13.8,13.8,13.8,32.2,NA,NA,NA,40
"160",2007-07-02 15:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.8,118,40
"161",2007-07-02 16:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,NA,NA,NA,NA,31.1,NA,NA,41
"162",2007-07-02 16:00:00,22,82.6,71.1,70.6,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
"163",2007-07-02 16:00:00,40,NA,NA,NA,NA,92.5,446.6,446.6,372.7,341.5,340.1,340,340,NA,13.4,13.4,13.4,31.9,NA,NA,NA,41
"164",2007-07-02 16:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.8,117,41
"165",2007-07-02 17:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,30,NA,NA,42
"166",2007-07-02 17:00:00,22,80.2,70,69.5,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
